"trade_id","chronological_fold","entry_ts","exit_ts","direction","side","weekday","utc_hour","month","gann_state","gann_high_slope","gann_low_slope","normalized_ma_distance","bars_since_gann_flip","breakout_age_bars","donchian_channel_width_pct","donchian_breakout_distance_atr","atr_pct","recent_return_20","recent_range_20","recent_volatility_20","recent_cross_count","stop_distance_atr","stop_distance_pct","gap_fill","entry_price","stop_price","entry_exposure_pct","initial_risk_pct","quality_label","net_pnl","gross_pnl","return_on_equity_pct","mfe_r","mae_r","bars_held","exit_reason"
"tr_eddb5692714d","4","2024-07-11T15:00:00+00:00","2024-07-12T16:00:00+00:00","short","short","3","15","7","-1","-0,004429","-0,000381","-0,00094361","3","4","0,00289096","-2,87988","0,00058898","-0,00123657","0,00208001","0,00033146","1","3,489489","0,00205876","False","161,262","161,594","99,7361","0,2053","worthwhile","107,14","107,63","1,5266","11,5512","0,0","25","gann_state_exit"
"tr_e1878352944b","4","2024-07-12T17:00:00+00:00","2024-07-16T04:00:00+00:00","short","short","4","17","7","-1","0,009667","-0,055714","-0,00538332","0","1","0,02776971","-2,022565","0,00273287","-0,00319251","0,01317103","0,00206937","2","3,282334","0,00902017","False","157,425","158,845","14,0338","0,1266","bad","-6,07","-6,0","-0,0853","0,1817","-0,7035","35","gann_state_exit"
"tr_d7e2298a7f04","4","2024-07-22T09:00:00+00:00","2024-07-25T18:00:00+00:00","short","short","0","9","7","-1","0,000952","-0,007143","-0,00307144","0","1","0,00577567","-0,431069","0,00119656","-0,002097","0,00439384","0,00084901","3","2,607704","0,00312191","False","156,955","157,445","70,2288","0,2192","worthwhile","107,03","107,38","1,5034","10,2347","-0,4429","81","gann_state_exit"
"tr_f024473d8297","4","2024-07-29T05:00:00+00:00","2024-07-29T16:00:00+00:00","short","short","0","5","7","-1","0,000286","-0,016619","-0,00433953","1","2","0,01070777","-0,870689","0,00258237","-0,00132774","0,01070777","0,00175268","3","2,5","0,00647055","False","153,093","154,0836","27,6755","0,1791","bad","-10,61","-10,47","-0,1469","0,0","-0,9509","11","gann_state_exit"
"tr_3ca2f4e06175","4","2024-08-07T05:00:00+00:00","2024-08-08T04:00:00+00:00","long","long","2","5","8","1","0,088143","-0,026","0,01437116","0","1","0,02789306","0,505102","0,00489758","0,00598495","0,02350432","0,00366679","4","3,040353","0,01488937","True","146,749","144,564","13,8581","0,2063","worthwhile","-5,17","-5,1","-0,0717","0,5295","-0,6023","23","gann_state_exit"
"tr_1c2ef30fd2f0","4","2024-08-21T00:00:00+00:00","2024-08-21T10:00:00+00:00","short","short","2","0","8","-1","-0,071714","-0,067333","-0,008102","10","11","0,01478029","-0,19656","0,00259172","-0,00742072","0,01478029","0,00176194","1","2,5","0,0064827","False","145,185","146,1262","27,736","0,1798","worthwhile","-10,79","-10,65","-0,1496","0,2667","-0,8436","10","gann_state_exit"
"tr_7b72f30f81eb","4","2024-08-21T21:00:00+00:00","2024-08-22T12:00:00+00:00","short","short","2","21","8","-1","-0,006905","-0,012238","-0,00491093","2","3","0,01361412","-0,364798","0,00256986","-0,00029632","0,01361412","0,00115014","2","2,5","0,00643077","False","144,932","145,864","27,7776","0,1786","ambiguous","-9,97","-9,83","-0,1385","0,2049","-0,7961","15","gann_state_exit"
"tr_3f676f90b605","4","2024-08-23T18:00:00+00:00","2024-08-26T19:00:00+00:00","short","short","4","18","8","-1","-0,010429","-0,063286","-0,00625411","0","1","0,01087353","-0,67704","0,00233939","-0,00689358","0,01055676","0,00202572","3","3,803196","0,00891139","False","144,983","146,275","27,8161","0,2479","worthwhile","6,21","6,35","0,0864","1,1889","0,0","25","gann_state_exit"
"tr_176430874c57","4","2024-08-29T15:00:00+00:00","2024-09-03T07:00:00+00:00","long","long","3","15","8","1","-0,006619","0,001","0,00103509","7","8","0,00677073","-1,836222","0,00169112","0,00081675","0,00444005","0,00084194","2","2,5","0,00421465","False","145,044","144,4327","55,5842","0,2343","worthwhile","40,64","40,92","0,5647","3,5432","-0,638","64","gann_state_exit"
"tr_bc780fec1e08","4","2024-09-03T16:00:00+00:00","2024-09-05T20:00:00+00:00","short","short","1","16","9","-1","-0,037238","-0,049095","-0,00527258","11","12","0,01094012","-1,261006","0,00177211","-0,00634804","0,01094012","0,0013184","1","2,827593","0,00502209","False","145,557","146,288","41,454","0,2082","worthwhile","43,96","44,17","0,6074","3,7031","-0,5021","52","gann_state_exit"
"tr_e8d9839b0d9e","4","2024-09-06T08:00:00+00:00","2024-09-06T15:00:00+00:00","short","short","4","8","9","-1","-0,033571","-0,015952","-0,00368944","11","12","0,00965768","-0,522119","0,00194213","-0,0040397","0,00965768","0,00158665","2","2,5","0,00486031","False","142,848","143,5423","41,2038","0,2003","worthwhile","-14,76","-14,55","-0,2028","1,2459","-1,727","7","stop"
"tr_8cdaee5f35d8","4","2024-09-06T18:00:00+00:00","2024-09-09T07:00:00+00:00","short","short","4","18","9","-1","0,004571","-0,046667","-0,00581364","0","1","0,01578208","-1,071931","0,00299307","-0,00682615","0,01449031","0,00213057","2","3,670837","0,0110226","False","141,981","143,546","13,7625","0,1517","bad","-5,6","-5,53","-0,0771","0,0204","-0,6435","13","gann_state_exit"
"tr_d27c526d6069","4","2024-09-10T17:00:00+00:00","2024-09-11T23:00:00+00:00","short","short","1","17","9","-1","0,007667","4,8E-05","-0,00192264","1","2","0,00798557","-1,465766","0,00175082","0,00132335","0,00697164","0,00118245","1","2,5","0,00438837","False","142,639","143,265","55,0924","0,2418","worthwhile","6,88","7,16","0,0948","3,0833","-0,147","30","gann_state_exit"
"tr_78d24983a92f","4","2024-09-18T23:00:00+00:00","2024-09-20T00:00:00+00:00","long","long","2","23","9","1","0,016095","-0,041952","0,00651607","0","1","0,01597877","-0,063745","0,00275339","0,00302091","0,01597877","0,00266753","6","3,401408","0,00936364","False","142,466","141,132","13,7601","0,1288","worthwhile","0,99","1,06","0,0136","1,1109","-0,4363","25","gann_state_exit"
"tr_d3a4683b0637","4","2024-09-20T12:00:00+00:00","2024-09-23T13:00:00+00:00","long","long","4","12","9","1","0,029857","0,03419","0,00869699","2","3","0,01536055","-0,326535","0,00293873","0,00036172","0,01489465","0,00204468","2","2,5","0,00733968","False","143,95","142,8935","27,5164","0,202","worthwhile","-4,65","-4,51","-0,064","0,5168","-0,4855","25","gann_state_exit"
"tr_3ece912af4a2","4","2024-09-24T09:00:00+00:00","2024-09-24T17:00:00+00:00","long","long","1","9","9","1","0,021476","0,01919","0,00433051","2","3","0,00898025","-1,160169","0,00219533","0,00323751","0,00819604","0,00115683","1","2,5","0,0054743","False","144,463","143,6722","41,301","0,2261","worthwhile","-16,77","-16,56","-0,2308","0,2769","-1,3037","8","stop"
"tr_25b68b66122a","4","2024-09-24T23:00:00+00:00","2024-09-25T11:00:00+00:00","short","short","1","23","9","-1","-0,012714","-0,015762","-0,00552382","5","6","0,01057658","-0,216374","0,00238758","-0,00272918","0,01018563","0,00128083","2","2,5","0,00597213","False","143,165","144,02","41,3966","0,2472","worthwhile","-15,37","-15,16","-0,212","0,3181","-0,8702","12","gann_state_exit"
"tr_1fd882268821","4","2024-09-27T03:00:00+00:00","2024-09-27T09:00:00+00:00","long","long","4","3","9","1","0,009524","0,005286","0,00347549","9","10","0,00802294","-0,357566","0,00221678","0,00104877","0,00760938","0,00129119","2","2,5","0,00553748","False","145,201","144,397","41,4845","0,2297","worthwhile","-16,96","-16,75","-0,2345","1,6044","-2,5683","6","stop"
"tr_ea1e6c14d345","4","2024-10-02T13:00:00+00:00","2024-10-04T07:00:00+00:00","long","long","2","13","10","1","0,016286","0,02481","0,00475451","7","8","0,01080658","-0,749597","0,00245978","0,00514893","0,00998863","0,00106388","1","2,5","0,00613804","False","144,532","143,6449","27,7214","0,1702","worthwhile","25,01","25,15","0,3467","3,0548","0,0","42","gann_state_exit"
"tr_5deef3e7c0ef","4","2024-10-04T16:00:00+00:00","2024-10-07T15:00:00+00:00","long","long","4","16","10","1","0,087905","-0,007905","0,01465354","0","1","0,01866851","5,109616","0,00192884","0,01313395","0,01866851","0,00322825","2","7,739412","0,01492708","True","148,656","146,437","13,8128","0,2062","ambiguous","-2,65","-2,58","-0,0366","0,2154","-0,2672","23","gann_state_exit"
"tr_7cdad41d79dc","4","2024-10-15T12:00:00+00:00","2024-10-15T14:00:00+00:00","short","short","1","12","10","-1","-0,023","-0,022476","-0,00406129","7","8","0,00632899","-1,632923","0,00108803","-0,00391342","0,00632899","0,00067707","1","2,5","0,00272496","False","148,888","149,2937","82,9072","0,2259","bad","-16,81","-16,39","-0,2322","0,0296","-1,1831","2","stop"
"tr_823e2f755ec9","4","2024-10-17T11:00:00+00:00","2024-10-18T15:00:00+00:00","long","long","3","11","10","1","0,019286","0,019905","0,00208247","1","2","0,00627604","-0,175732","0,00121578","0,00404229","0,00441993","0,00082924","2","2,5","0,00303877","False","149,81","149,3548","69,2502","0,2104","worthwhile","6,12","6,47","0,0847","1,1269","-0,7556","28","gann_state_exit"
"tr_14eb0a8f08c5","4","2024-10-21T17:00:00+00:00","2024-10-24T08:00:00+00:00","long","long","0","17","10","1","0,024333","0,026619","0,00430519","7","8","0,00711388","-0,790049","0,00130681","0,00357635","0,00703395","0,00081884","1","2,5","0,00326362","False","150,286","149,7955","69,1915","0,2258","worthwhile","63,01","63,36","0,872","5,9167","-0,1794","63","gann_state_exit"
"tr_2a40012edabe","4","2024-10-28T00:00:00+00:00","2024-10-28T16:00:00+00:00","long","long","0","0","10","1","0,025476","0,028571","0,00293752","11","12","0,00608607","-2,224228","0,0014375","0,00201963","0,00608607","0,00056771","1","5,348195","0,00763593","True","153,354","152,183","27,4374","0,2095","worthwhile","-9,73","-9,59","-0,1335","0,45","-0,807","16","gann_state_exit"
"tr_31098e71fb28","4","2024-10-31T09:00:00+00:00","2024-11-01T10:00:00+00:00","short","short","3","9","10","-1","-0,013143","0,001333","-0,00321747","2","3","0,00546974","-0,217054","0,0018086","-0,00142429","0,00546974","0,0012487","2","2,5","0,00452334","False","152,779","153,4701","54,9481","0,2485","worthwhile","9,46","9,74","0,1299","1,4326","-0,3936","25","gann_state_exit"
"tr_21b6a3518a23","4","2024-11-01T23:00:00+00:00","2024-11-04T00:00:00+00:00","long","long","4","23","11","1","0,041762","0,043905","0,00384267","5","6","0,00836771","-0,392116","0,0019506","0,00652068","0,00836771","0,00142398","3","2,5","0,0048727","False","153,088","152,342","41,1576","0,2005","bad","-16,52","-16,31","-0,2267","0,0","-1,1127","1","stop"
"tr_2a6a99c32964","4","2024-11-04T03:00:00+00:00","2024-11-05T00:00:00+00:00","short","short","0","3","11","-1","-0,003048","-0,005238","-0,00444987","2","3","0,00857472","-0,919755","0,00204473","-0,00225039","0,00854841","0,00163204","4","2,5","0,00512153","False","151,787","152,5644","41,2511","0,2113","worthwhile","-7,11","-6,9","-0,0978","0,3242","-0,6316","21","gann_state_exit"
"tr_bd9ea827a796","4","2024-11-06T03:00:00+00:00","2024-11-07T09:00:00+00:00","long","long","2","3","11","1","0,024095","-0,044952","0,00707368","0","1","0,01071141","1,212098","0,00202314","0,00299085","0,01071141","0,00235406","2","5,297676","0,01071767","True","152,925","151,286","13,7638","0,1475","worthwhile","6,49","6,56","0,0893","1,0915","-0,0305","30","gann_state_exit"
"tr_eaf42079f80b","4","2024-11-11T10:00:00+00:00","2024-11-12T09:00:00+00:00","long","long","0","10","11","1","0,060476","0,055857","0,00567413","8","9","0,00993895","-0,572029","0,00169539","0,0079514","0,00993895","0,00108276","1","2,5","0,00423431","False","153,789","153,1378","55,0061","0,2329","worthwhile","-0,46","-0,18","-0,0064","0,4131","-0,5805","23","gann_state_exit"
"tr_59912c17a740","4","2024-11-12T11:00:00+00:00","2024-11-15T12:00:00+00:00","long","long","1","11","11","1","0,008095","0,001048","0,00184458","0","1","0,00922443","-0,620099","0,00124663","0,00095584","0,00420296","0,00079617","4","2,5","0,00311412","False","154,06","153,5802","68,762","0,2141","worthwhile","41,62","41,97","0,5723","5,6069","-0,2647","73","gann_state_exit"
"tr_5172cb9452f1","4","2024-11-19T10:00:00+00:00","2024-11-19T19:00:00+00:00","short","short","1","10","11","-1","-0,018905","-0,015905","-0,00143881","9","10","0,00984948","-2,736027","0,00163203","-0,00343097","0,00910526","0,0010354","1","3,255476","0,00533692","False","153,834","154,655","41,0224","0,2189","worthwhile","-16,17","-15,96","-0,2212","0,5907","-1,123","9","stop"
"tr_6633412a59a9","4","2024-11-25T02:00:00+00:00","2024-11-25T10:00:00+00:00","short","short","0","2","11","-1","-0,00481","-0,014095","-0,0037193","1","2","0,00723965","-0,79689","0,0019863","-0,00073899","0,00628604","0,00149114","6","2,5","0,00497369","False","153,905","154,6705","41,1133","0,2045","worthwhile","-12,73","-12,52","-0,1745","0,4651","-0,8518","8","gann_state_exit"
"tr_c2cb2f43c3c6","4","2024-11-26T07:00:00+00:00","2024-11-28T05:00:00+00:00","short","short","1","7","11","-1","-0,030571","-0,02319","-0,00319348","4","5","0,00871035","-0,940009","0,00201229","-0,00553343","0,00714379","0,00145898","3","2,5","0,00504034","False","153,547","154,3209","41,1851","0,2076","worthwhile","41,19","41,4","0,5654","3,9952","-0,8709","46","gann_state_exit"
"tr_33843e41c9ab","4","2024-11-29T03:00:00+00:00","2024-12-02T05:00:00+00:00","short","short","4","3","11","-1","-0,02419","-0,042429","-0,00716653","4","5","0,00994149","-0,659521","0,00126874","-0,00689196","0,00946999","0,00114633","1","3,962363","0,00503147","False","150,453","151,21","40,9536","0,2061","worthwhile","-3,28","-3,07","-0,0447","1,3078","-0,3091","26","gann_state_exit"
"tr_974c47552280","4","2024-12-02T18:00:00+00:00","2024-12-03T06:00:00+00:00","short","short","0","18","12","-1","0,026524","0,012333","-0,00279639","1","2","0,00860079","-1,312903","0,00206846","0,00175794","0,00854074","0,00117284","2","2,519355","0,00522544","False","149,461","150,242","40,9719","0,2141","worthwhile","-13,08","-12,87","-0,1787","0,3137","-0,8681","12","gann_state_exit"
"tr_61ea7c42202a","4","2024-12-03T16:00:00+00:00","2024-12-04T01:00:00+00:00","short","short","1","16","12","-1","-0,011857","-0,013381","-0,0072164","0","1","0,01311352","0,739758","0,00206146","-0,00497333","0,00967391","0,00156812","2","2,76676","0,00570369","True","148,851","149,7","41,0452","0,2341","bad","-17,26","-17,05","-0,2362","0,1119","-1,0012","9","stop"
"tr_d2406d6061b6","4","2024-12-04T09:00:00+00:00","2024-12-05T05:00:00+00:00","long","long","2","9","12","1","0,01","0,004048","0,0040328","6","7","0,01063277","-0,684592","0,00227861","-0,00027991","0,01017946","0,00171655","2","2,5","0,00568757","False","150,244","149,3895","41,1424","0,234","worthwhile","1,57","1,78","0,0215","1,155","-0,2926","20","gann_state_exit"
"tr_50a3dfb1f37f","4","2024-12-06T16:00:00+00:00","2024-12-09T11:00:00+00:00","short","short","4","16","12","-1","0,011667","-0,021381","-0,00404976","0","1","0,00700245","-0,027746","0,0016857","-0,00313722","0,00700245","0,00136251","2","3,694224","0,00622774","False","149,653","150,585","27,4224","0,1708","bad","-10,46","-10,32","-0,1434","0,0161","-0,9335","19","gann_state_exit"
"tr_0c29cff455b5","4","2024-12-09T14:00:00+00:00","2024-12-11T07:00:00+00:00","long","long","0","14","12","1","0,029238","0,048857","0,00359743","4","5","0,00888425","-1,031161","0,00134037","0,00415699","0,00588075","0,00059198","1","2,5","0,00334627","False","150,701","150,1967","68,6543","0,2297","worthwhile","27,46","27,81","0,3771","2,9368","-0,002","41","gann_state_exit"
"tr_1ae017e508b5","4","2024-12-11T12:00:00+00:00","2024-12-12T06:00:00+00:00","long","long","2","12","12","1","0,044238","-0,025762","0,00671094","0","1","0,01198593","1,795458","0,00181302","0,00656633","0,01123927","0,00175969","2","6,065543","0,01099614","True","152,69","151,011","13,6793","0,1504","bad","-2,28","-2,21","-0,0311","0,0983","-0,4586","18","gann_state_exit"
"tr_87fd77b9db94","4","2024-12-13T02:00:00+00:00","2024-12-17T13:00:00+00:00","long","long","4","2","12","1","0,015619","0,023762","0,00223846","5","6","0,00638959","-0,992275","0,00173697","0,001549","0,00638959","0,00099471","3","2,5","0,0043349","False","152,857","152,1944","54,7342","0,2373","worthwhile","25,28","25,56","0,3459","2,4479","-0,323","59","gann_state_exit"
"tr_7f2f2716071d","4","2024-12-18T21:00:00+00:00","2024-12-20T10:00:00+00:00","long","long","2","21","12","1","0,011619","0,012905","0,00101268","9","10","0,00605004","-3,259158","0,00125152","0,00193585","0,0049181","0,00075858","1","3,285149","0,00409467","False","154,347","153,715","54,5456","0,2233","worthwhile","63,02","63,3","0,8594","5,6677","-0,0253","37","gann_state_exit"
"tr_232cbfaa9921","4","2024-12-30T16:00:00+00:00","2024-12-31T17:00:00+00:00","short","short","0","16","12","-1","-0,004381","0,004762","-0,00264767","2","3","0,00455986","-0,71264","0,00097137","-0,00231899","0,00392478","0,00057809","2","2,5","0,00243013","False","157,35","157,7324","94,6414","0,23","worthwhile","24,69","25,18","0,3338","3,4704","-0,0105","25","gann_state_exit"
"tr_973d21b3e4ba","4","2025-01-06T12:00:00+00:00","2025-01-06T13:00:00+00:00","long","long","0","12","1","1","0,024095","0,025095","0,00247004","10","11","0,00605434","-0,573519","0,00123804","0,0035373","0,00605434","0,00068248","1","2,5","0,00309286","False","157,852","157,3638","67,3761","0,2084","ambiguous","-15,93","-15,58","-0,2146","0,2274","-1,4051","1","stop"
"tr_7aaa7f08bdba","4","2025-01-06T14:00:00+00:00","2025-01-07T02:00:00+00:00","short","short","0","14","1","-1","0,030952","0,002952","-0,00256629","0","1","0,00692099","-1,465532","0,0014237","-0,00125159","0,00692099","0,00115442","2","4,870213","0,0069483","False","156,873","157,963","27,0084","0,1877","worthwhile","-11,27","-11,13","-0,1522","0,5817","-0,8615","12","gann_state_exit"
"tr_e3fdcf4542ec","4","2025-01-07T02:00:00+00:00","2025-01-07T11:00:00+00:00","long","long","1","2","1","1","0,001714","0,001524","0,00240026","0","1","0,01092931","-0,780512","0,00180314","0,00015851","0,01092931","0,00161849","2","2,5","0,00450145","False","157,965","157,2539","54,0992","0,2435","worthwhile","-14,05","-13,77","-0,19","0,6343","-0,7932","9","gann_state_exit"
"tr_c77b7668d98a","4","2025-01-09T15:00:00+00:00","2025-01-09T19:00:00+00:00","short","short","3","15","1","-1","-0,02319","-0,027048","-0,00327501","11","12","0,00573707","-0,860876","0,00117821","-0,00364445","0,00552153","0,00055155","1","2,5","0,00294854","False","157,584","158,0486","81,3032","0,2397","bad","-18,13","-17,71","-0,2457","0,0","-1,1902","4","stop"
"tr_952712083aff","4","2025-01-10T16:00:00+00:00","2025-01-10T17:00:00+00:00","long","long","4","16","1","1","0,040381","-0,001","0,00328479","-1","1","0,00823074","0,485104","0,00139116","0,00280821","0,00789646","0,00122529","3","3,005829","0,00418122","True","158,566","157,903","54,3356","0,2272","bad","-17,13","-16,85","-0,2326","0,0","-2,0166","1","stop"
